OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-35408,2025-223F,2026-03-26T08:42:42.250464,15.30254280,.0001815,53.1582,217.0690,79.2278,280.8927,0,U,65859,999,2675,.12834E-2,.3791E-3,0
STARLINK-35303,2025-223G,2026-03-26T08:15:21.917088,15.30232059,.0002619,53.1555,216.9509,81.9293,278.2005,0,U,65860,999,2675,.81594E-3,.23909E-3,0
STARLINK-35258,2025-223H,2026-03-26T08:21:26.829216,15.30205445,.0001694,53.1553,216.9725,82.6311,277.4882,0,U,65861,999,2675,.70101E-3,.20464E-3,0
STARLINK-35386,2025-223J,2026-03-26T02:24:59.372352,15.30200639,.00015895,53.1586,218.2733,82.9322,277.1859,0,U,65862,999,2671,.7806882E-3,.22834E-3,0
STARLINK-35469,2025-223K,2026-03-26T02:17:23.550144,15.30205090,.00015241,53.1596,218.2427,80.0848,280.0325,0,U,65863,999,2671,.93840958E-3,.27541E-3,0
STARLINK-35471,2025-223L,2026-03-25T15:50:45.872160,15.30207243,.0000473,53.1551,219.7891,63.9183,296.1867,0,U,65864,999,2665,.87677E-3,.25704E-3,0
STARLINK-35475,2025-223M,2026-03-24T16:04:46.348032,15.30221806,.00017479,53.1572,224.2758,91.0362,269.0839,0,U,65865,999,2650,.79863551E-3,.23385E-3,0
STARLINK-35312,2025-223N,2026-03-25T18:24:04.863744,15.30214507,.00007047,53.1583,219.7404,107.3235,252.7843,0,U,65866,999,2666,.11264627E-2,.33167E-3,0
STARLINK-35456,2025-223P,2026-03-26T09:17:30.288768,15.30217273,.0002421,53.1536,216.5016,307.2913,52.7867,0,U,65867,999,2676,.11392E-2,.33553E-3,0
STARLINK-35450,2025-223Q,2026-03-26T08:19:55.722144,15.30214346,.000189,53.1584,216.9681,75.4872,284.6338,0,U,65868,999,2675,.83769E-3,.24544E-3,0
STARLINK-35441,2025-223R,2026-03-26T08:29:02.778432,15.30210109,.0002025,53.1574,217.0079,80.6830,279.4400,0,U,65869,999,2675,.85094E-3,.24936E-3,0
STARLINK-35433,2025-223S,2026-03-25T15:56:52.247040,15.30201672,.0001204,53.1564,219.8175,89.8224,270.2914,0,U,65870,999,2666,.93198E-3,.27346E-3,0
STARLINK-35465,2025-223T,2026-03-26T09:29:39.878880,15.30201605,.000115,53.1562,216.5587,82.0633,278.0498,0,U,65871,999,2676,.87694E-3,.25704E-3,0
STARLINK-34108,2025-223U,2026-03-26T09:09:54.689472,15.30218642,.0000608,53.1535,216.4710,40.7185,319.3861,0,U,65872,999,2676,.12443E-2,.36696E-3,0
STARLINK-35423,2025-223V,2026-03-24T16:09:19.903392,15.30220418,.00013373,53.1571,224.2941,87.4098,272.7056,0,U,65873,999,2650,.89473741E-3,.26251E-3,0
STARLINK-35425,2025-223W,2026-03-26T08:13:50.844576,15.30220885,.0001976,53.1554,216.9401,82.0236,278.0988,0,U,65874,999,2675,.11204E-2,.32992E-3,0
STARLINK-34688,2025-223X,2026-03-26T08:48:47.911680,15.30251080,.0003132,53.1589,217.0889,303.6161,56.4540,0,U,65875,999,2675,.1095E-2,.32267E-3,0
STARLINK-34438,2025-223Y,2026-03-26T02:09:48.207456,15.30236199,.00009778,53.1624,218.2023,80.9143,279.1969,0,U,65876,999,2671,.1057528E-2,.31128E-3,0
STARLINK-35462,2025-223Z,2026-03-26T08:57:45.108000,15.30214353,.0001708,53.1561,216.4165,87.7306,272.3890,0,U,65877,999,2676,.10832E-2,.31875E-3,0
STARLINK-35453,2025-223AA,2026-03-26T08:35:07.298304,15.30209829,.0001589,53.1575,217.0285,86.0532,274.0651,0,U,65878,999,2675,.75996E-3,.22223E-3,0
STARLINK-35418,2025-223AB,2026-03-26T08:47:16.754496,15.30189631,.0002425,53.1585,217.0785,91.8292,268.2987,0,U,65879,999,2675,.33347E-3,.9527E-4,0
STARLINK-35445,2025-223AC,2026-03-26T08:16:53.951232,15.30218345,.0003141,53.1535,216.9519,80.6185,279.5170,0,U,65880,999,2675,.72256E-3,.21115E-3,0
STARLINK-35464,2025-223AD,2026-03-26T08:38:09.120192,15.30192120,.0001297,53.1591,217.0394,67.0971,293.0167,0,U,65881,999,2675,.95272E-3,.27957E-3,0
STARLINK-35270,2025-224A,2026-03-25T21:14:16.198080,15.30217611,.00024326,53.1602,296.1424,82.4060,277.7217,0,U,65882,999,2730,.65647313E-3,.19145E-3,0
STARLINK-35367,2025-224B,2026-03-25T20:56:02.090688,15.30223985,.00015698,53.1587,296.0668,91.3300,268.7881,0,U,65883,999,2730,.77412433E-3,.22655E-3,0
STARLINK-35384,2025-224C,2026-03-26T13:03:55.501632,15.30203231,.0002339,53.1589,293.1495,86.4443,273.6825,0,U,65884,999,2740,.60837E-3,.17704E-3,0
STARLINK-35415,2025-224D,2026-03-25T20:46:54.980832,15.30202563,.00009783,53.1593,296.0268,88.9807,271.1306,0,U,65885,999,2725,.49955257E-3,.14466E-3,0
STARLINK-35413,2025-224E,2026-03-25T20:40:50.276064,15.30222829,.00010892,53.1584,295.9997,88.8016,271.3109,0,U,65886,999,2725,.88869813E-3,.26072E-3,0
STARLINK-35332,2025-224F,2026-03-26T07:25:31.710720,15.30218770,.0000461,53.1600,293.8129,67.9893,292.1157,0,U,65887,999,2740,.89746E-3,.26331E-3,0
STARLINK-35362,2025-224G,2026-03-26T13:14:33.186336,15.30175011,.0001004,53.1593,293.1960,102.9043,257.2070,0,U,65888,999,2740,.9464E-3,.27754E-3,0
STARLINK-35193,2025-224H,2026-03-26T07:12:01.188000,15.30212055,.0001278,53.1613,294.4586,97.1182,262.9964,0,U,65889,999,2739,.91242E-3,.26772E-3,0
STARLINK-34542,2025-224J,2026-03-26T07:07:27.691392,15.30205191,.0001398,53.1608,294.4490,80.0271,280.0887,0,U,65890,999,2741,.67591E-3,.19716E-3,0
STARLINK-34791,2025-224K,2026-03-26T07:21:07.561728,15.30181067,.0001323,53.1591,294.4983,87.4216,272.6936,0,U,65891,999,2741,.92472E-3,.27112E-3,0
STARLINK-34853,2025-224L,2026-03-26T06:29:27.731040,15.30226192,.0000443,53.1563,294.2853,316.3134,43.7831,0,U,65892,999,2734,.75222E-3,.22004E-3,0
STARLINK-34921,2025-224M,2026-03-26T07:02:53.930400,15.30202938,.0001214,53.1623,294.4178,81.0488,279.0650,0,U,65893,999,2741,.70617E-3,.20616E-3,0
STARLINK-34672,2025-224N,2026-03-26T06:52:15.655584,15.30197941,.0001125,53.1596,294.3750,93.8505,266.2624,0,U,65894,999,2741,.62737E-3,.18266E-3,0
STARLINK-34898,2025-224P,2026-03-26T12:50:14.526240,15.30202150,.000178,53.1607,293.0807,92.6714,267.4491,0,U,65895,999,2745,.76189E-3,.22275E-3,0
STARLINK-34906,2025-224Q,2026-03-26T12:59:21.425280,15.30201324,.0001175,53.1593,293.1193,78.0942,282.0191,0,U,65896,999,2745,.87332E-3,.25596E-3,0
STARLINK-34934,2025-224R,2026-03-25T20:51:30.309120,15.30178383,.00011941,53.1576,296.0321,67.4585,292.6542,0,U,65897,999,2730,.68110845E-3,.19854E-3,0
STARLINK-34936,2025-224S,2026-03-25T21:00:35.298720,15.30197391,.00005539,53.1558,296.0726,314.7735,45.3220,0,U,65898,999,2735,.69349159E-3,.20235E-3,0
STARLINK-35272,2025-224T,2026-03-25T23:44:22.660224,15.30228465,.00003428,53.1586,295.3589,106.5812,253.5227,0,U,65899,999,2736,.10632774E-2,.31293E-3,0
STARLINK-35264,2025-224U,2026-03-26T07:30:04.924800,15.30224533,.0000403,53.1604,293.8229,16.5723,343.5291,0,U,65900,999,2741,.93316E-3,.27401E-3,0
STARLINK-35249,2025-224V,2026-03-26T13:11:31.868160,15.30170475,.0001855,53.1602,293.1710,98.9040,261.2171,0,U,65901,999,2743,.45871E-3,.13238E-3,0
STARLINK-35278,2025-224W,2026-03-26T13:26:42.990720,15.30220302,.0001655,53.1597,293.2357,92.9814,267.1376,0,U,65902,999,2745,.64766E-3,.18883E-3,0
STARLINK-35210,2025-224X,2026-03-26T07:24:10.801440,15.30198540,.0001962,53.1599,294.5087,85.3075,274.8150,0,U,65903,999,2739,.16801E-2,.49732E-3,0
STARLINK-35348,2025-224Y,2026-03-25T20:43:52.450464,15.30206275,.00006531,53.1586,295.9999,104.0745,256.0329,0,U,65904,999,2730,.10742577E-2,.31599E-3,0
STARLINK-35380,2025-224Z,2026-03-26T12:57:50.256000,15.30205095,.0001352,53.1581,293.1096,96.5700,263.5454,0,U,65905,999,2740,.64752E-3,.1887E-3,0
STARLINK-35385,2025-224AA,2026-03-25T20:59:04.048224,15.30200576,.0000819,53.1577,296.0629,70.3509,289.7581,0,U,65906,999,2733,.50745254E-3,.147E-3,0
STARLINK-35347,2025-224AB,2026-03-25T20:49:57.089568,15.30243899,.00014978,53.1590,296.0246,75.2714,284.8453,0,U,65907,999,2733,.12339679E-2,.36417E-3,0
STARLINK-35329,2025-224AC,2026-03-26T12:48:43.344864,15.30205928,.0001702,53.1601,293.0721,94.9125,265.2070,0,U,65908,999,2744,.77497E-3,.22667E-3,0
STARLINK-35387,2025-224AD,2026-03-26T07:18:05.815008,15.30205110,.000184,53.1607,294.4810,78.3730,281.7477,0,U,65909,999,2736,.36131E-3,.10358E-3,0
STARLINK-35523,2025-225A,2026-03-26T09:27:39.773376,15.30209250,.0001378,53.1597,88.2309,89.4022,270.7137,0,U,65910,999,2696,.79115E-3,.23152E-3,0
STARLINK-35160,2025-225B,2026-03-26T09:45:53.931744,15.30210757,.000141,53.1608,88.3119,67.9214,292.1936,0,U,65911,999,2696,.60612E-3,.17641E-3,0
STARLINK-35508,2025-225C,2026-03-26T07:58:10.644960,15.30201898,.0002775,53.1633,88.5525,45.8412,314.2816,0,U,65912,999,2695,.62227E-3,.18117E-3,0
STARLINK-35472,2025-225D,2026-03-26T09:23:05.924256,15.30207869,.0001282,53.1614,88.2107,86.1656,273.9491,0,U,65913,999,2696,.12022E-2,.35425E-3,0
STARLINK-35524,2025-225E,2026-03-26T09:57:53.359488,15.30192708,.0001015,53.1582,87.6495,86.7816,273.3301,0,U,65914,999,2697,.6474E-3,.18859E-3,0
STARLINK-35539,2025-225F,2026-03-26T09:10:56.791200,15.30205912,.0001095,53.1578,88.1766,95.9396,264.1730,0,U,65915,999,2696,.3338E-3,.9542E-4,0
STARLINK-35521,2025-225G,2026-03-26T09:17:01.726656,15.30202979,.0001966,53.1602,88.1837,65.7651,294.3555,0,U,65916,999,2696,.82904E-3,.24277E-3,0
STARLINK-35478,2025-225H,2026-03-26T09:21:34.899264,15.30205418,.0001044,53.1616,88.2027,100.1528,259.9591,0,U,65917,999,2696,.72708E-3,.2124E-3,0
STARLINK-35516,2025-225J,2026-03-26T10:26:45.868704,15.30202412,.0001401,53.1595,87.7767,67.6828,292.4322,0,U,65918,999,2697,.5105E-3,.14792E-3,0
STARLINK-35519,2025-225K,2026-03-26T06:45:13.430880,15.30212571,.0001215,53.1597,88.2300,105.1620,254.9515,0,U,65919,999,2695,.84244E-3,.24684E-3,0
STARLINK-33902,2025-225L,2026-03-26T06:36:16.670016,15.30218829,.0001438,53.1612,88.9073,92.1836,267.9329,0,U,65920,999,2694,.6851E-3,.19998E-3,0
STARLINK-35530,2025-225M,2026-03-26T09:39:49.299552,15.30198846,.0001586,53.1620,88.2817,70.7111,289.4062,0,U,65921,999,2696,.9727E-3,.28559E-3,0
STARLINK-35544,2025-225N,2026-03-26T09:35:16.342944,15.30202684,.0001301,53.1607,88.2617,84.6820,275.4329,0,U,65922,999,2696,.70085E-3,.20457E-3,0
STARLINK-35484,2025-225P,2026-03-26T07:09:32.259456,15.30220795,.0002123,53.1579,88.3408,93.6416,266.4827,0,U,65923,999,2695,.75999E-3,.22232E-3,0
STARLINK-34994,2025-225Q,2026-03-26T10:13:05.066112,15.30198315,.000107,53.1591,87.7151,97.2223,262.8899,0,U,65924,999,2697,.55955E-3,.16248E-3,0
STARLINK-35458,2025-225R,2026-03-26T10:03:59.183136,15.30209910,.0001083,53.1595,87.6760,102.4773,257.6349,0,U,65925,999,2697,.11952E-2,.35218E-3,0
STARLINK-35492,2025-225S,2026-03-26T10:08:31.352640,15.30207264,.000115,53.1588,87.6957,95.9538,264.1594,0,U,65926,999,2697,.32016E-3,.9137E-4,0
STARLINK-35494,2025-225T,2026-03-26T06:40:49.416672,15.30219783,.0001393,53.1600,88.9250,82.0505,278.0654,0,U,65927,999,2694,.68761E-3,.20073E-3,0
STARLINK-35493,2025-225U,2026-03-26T09:26:08.576448,15.30212812,.0001661,53.1616,88.2206,68.2385,291.8792,0,U,65928,999,2696,.37845E-3,.1087E-3,0
STARLINK-35175,2025-225V,2026-03-26T09:06:23.324832,15.30192626,.0001829,53.1595,88.1353,62.9382,297.1805,0,U,65929,999,2696,.78797E-3,.23046E-3,0
STARLINK-35513,2025-225W,2026-03-26T09:30:42.340032,15.30197759,.0002013,53.1622,88.2399,58.8701,301.2497,0,U,65930,999,2696,.97866E-3,.28737E-3,0
STARLINK-35526,2025-225X,2026-03-26T10:35:54.370464,15.30176495,.0001499,53.1593,87.8118,79.5635,280.5535,0,U,65931,999,2697,.33222E-3,.9486E-4,0
STARLINK-35436,2025-225Y,2026-03-26T07:23:12.776928,15.30211170,.0001471,53.1598,88.3989,94.3168,265.8001,0,U,65932,999,2695,.3892E-3,.11189E-3,0
STARLINK-35192,2025-225Z,2026-03-26T09:47:24.631872,15.30220179,.0000568,53.1612,88.3118,137.2402,222.8643,0,U,65933,999,2696,.94187E-3,.27657E-3,0
STARLINK-33921,2025-225AA,2026-03-26T07:14:05.794080,15.30230931,.0001419,53.1585,88.3554,65.5281,294.5867,0,U,65934,999,2606,.81199E-3,.2379E-3,0
STARLINK-35155,2025-225AB,2026-03-26T07:55:07.502016,15.30211327,.0001286,53.1601,88.5339,104.1545,255.9598,0,U,65935,999,2606,.84996E-3,.24907E-3,0
STARLINK-35161,2025-225AC,2026-03-26T06:34:45.232032,15.30203377,.000193,53.1612,88.8974,97.1140,263.0080,0,U,65936,999,2605,.6693E-3,.19518E-3,0
STARLINK-35473,2025-225AD,2026-03-26T06:30:11.736288,15.30209114,.0001775,53.1614,88.8778,87.4330,272.6874,0,U,65937,999,2605,.66432E-3,.19373E-3,0
2025-226A,2025-226A,2026-03-26T12:06:39.875616,15.15060746,.0015278,97.6464,165.4106,76.0483,284.2447,0,U,65938,999,2517,.49121E-3,.915E-4,0
2025-226B,2025-226B,2026-03-26T12:41:45.718368,15.09878064,.0020181,97.6421,164.3619,61.7366,298.5897,0,U,65939,999,2510,.22567E-3,.3605E-4,0
2025-226C,2025-226C,2026-03-26T12:36:28.301184,15.14630620,.0014926,97.6372,165.1871,69.2049,291.0780,0,U,65940,999,2516,.42648E-3,.7836E-4,0
YOTSUBA-KULOVER,1998-067XN,2026-03-26T02:26:44.883168,15.89399742,.00053165,51.6192,331.6464,190.6508,169.4386,0,U,65941,999,2610,.10610199E-2,.327855E-2,0
BOTAN,1998-067XQ,2026-03-25T22:09:09.414432,15.88494080,.0005837,51.6222,332.7263,188.1487,171.9424,0,U,65943,999,2607,.95499E-3,.280455E-2,0
SHIYAN-31,2025-227A,2026-03-26T12:18:22.742208,15.23282124,.0010394,80.0023,244.3485,94.6323,265.6092,0,U,65945,999,2496,.3096E-3,.7369E-4,0
KUIPER-00101,2025-228A,2026-03-25T20:02:25.831680,14.79924962,.00007048,51.8964,289.1812,108.9172,251.1867,0,U,65947,999,2562,-.28353825E-3,-.2381E-4,0
KUIPER-00113,2025-228B,2026-03-26T13:11:15.700128,14.79928356,.0000756,51.8981,281.0395,102.8212,257.2834,0,U,65948,999,2579,.45518E-3,.325E-4,0
KUIPER-00117,2025-228C,2026-03-25T20:06:19.582560,14.79929234,.00007124,51.8982,286.6889,92.2634,267.8410,0,U,65949,999,2565,-.99697955E-4,-.981E-5,0
KUIPER-00121,2025-228D,2026-03-25T19:25:27.783840,14.79935661,.00007004,51.8997,281.8123,113.4181,246.6855,0,U,65950,999,2572,.45093913E-3,.3218E-4,0
KUIPER-00122,2025-228E,2026-03-26T06:30:32.886144,14.79931607,.00008,51.8998,289.7477,110.8011,249.3037,0,U,65951,999,2565,.45436E-3,.3244E-4,0
KUIPER-00123,2025-228F,2026-03-26T07:19:15.346272,14.79931607,.0000646,51.8992,289.6185,102.0500,258.0535,0,U,65952,999,2565,-.29173E-4,-.443E-5,0
KUIPER-00124,2025-228G,2026-03-25T20:10:12.399456,14.79929702,.0000734,51.8982,284.1610,100.1358,259.9687,0,U,65953,999,2569,-.14945793E-3,-.136E-4,0
KUIPER-00125,2025-228H,2026-03-25T18:56:04.384032,14.79949482,.00006585,51.9001,269.4135,107.4924,252.6111,0,U,65954,999,2589,-.62447351E-3,-.498E-4,0
KUIPER-00126,2025-228J,2026-03-26T13:03:23.576832,14.79932804,.0000733,51.8994,286.0725,107.8285,252.2758,0,U,65955,999,2572,.42658E-3,.3032E-4,0
KUIPER-00127,2025-228K,2026-03-26T13:02:41.701344,14.76322392,.0001024,51.8987,277.9232,243.6428,116.4428,0,U,65956,999,2584,.39279E-3,.2536E-4,0
KUIPER-00128,2025-228L,2026-03-26T05:57:31.493952,14.79941617,.0000781,51.9008,279.8992,112.9050,247.1995,0,U,65957,999,2578,.47958E-3,.3437E-4,0
KUIPER-00129,2025-228M,2026-03-26T11:45:45.437472,14.79975775,.0001196,51.8993,273.8143,108.5417,251.5675,0,U,65958,999,2589,.47222E-3,.3384E-4,0
KUIPER-00130,2025-228N,2026-03-26T12:30:24.525216,14.79928167,.0000866,51.9033,276.1879,98.2629,261.8432,0,U,65959,999,1615,-.14477E-3,-.1324E-4,0
KUIPER-00134,2025-228P,2026-03-26T12:51:44.964576,15.39175836,.0005483,51.8730,238.7362,20.5153,339.6054,0,U,65960,999,2638,.72487E-3,.2832E-3,0
KUIPER-00135,2025-228Q,2026-03-26T13:19:02.286912,14.79917870,.0001507,51.9164,276.1038,282.9946,77.0849,0,U,65961,999,2586,.45607E-3,.3256E-4,0
KUIPER-00136,2025-228R,2026-03-26T12:34:17.299776,14.79932920,.0001,51.8988,273.7062,125.8456,234.2600,0,U,65962,999,2589,.66234E-4,.284E-5,0
KUIPER-00137,2025-228S,2026-03-26T12:38:05.185824,14.79931420,.0000723,51.9015,271.1594,110.6287,249.4753,0,U,65963,999,2593,.46277E-3,.3308E-4,0
KUIPER-00138,2025-228T,2026-03-26T11:53:16.481760,14.79937697,.0000875,51.8978,268.7755,103.4592,256.6468,0,U,65964,999,2596,.46048E-3,.3291E-4,0
KUIPER-00140,2025-228U,2026-03-25T13:08:08.937024,14.79937897,.00008308,51.8981,275.5524,118.5848,241.5198,0,U,65965,999,2578,.17404919E-3,.1106E-4,0
KUIPER-00141,2025-228V,2026-03-25T21:21:55.983456,14.79938750,.0000265,51.9041,269.0519,83.0747,277.0246,0,U,65966,999,2590,-.24903E-3,-.2119E-4,0
KUIPER-00146,2025-228W,2026-03-26T12:41:41.683488,14.80048170,.0000815,51.9025,268.7348,18.5913,341.5079,0,U,65967,999,2596,.4563E-3,.3268E-4,0
KUIPER-00149,2025-228X,2026-03-25T18:11:25.980576,14.79932370,.00007583,51.8998,267.0511,118.1117,241.9922,0,U,65968,999,2592,.47078389E-3,.337E-4,0
KUIPER-00154,2025-228Y,2026-03-25T19:03:52.805088,14.79922727,.00002556,51.9002,264.3914,82.1774,277.9218,0,U,65969,999,2596,-.1312002E-2,-.10205E-3,0
KUIPER-00157,2025-228Z,2026-03-25T22:14:31.085088,14.79870774,.0000472,51.9012,266.4191,119.6465,240.4544,0,U,65970,999,2594,.3713E-2,.28161E-3,0
STRIX-5,2025-229A,2026-03-25T05:34:20.434080,15.03672487,.00389676,41.9296,32.6728,223.8242,135.9489,0,U,65971,999,2433,.36882284E-3,.5031E-4,0
SDA_1664,2025-230A,2026-03-26T12:14:49.717824,13.83356117,.0000923,81.2955,288.4096,95.2025,264.9236,0,U,65974,999,2236,.17586E-3,.205E-5,0
SDA_1665,2025-230B,2026-03-24T16:00:01.999584,13.84566272,.00010294,81.2990,289.9914,97.0991,148.4833,0,U,65975,999,551,-.38755832E-1,-.43209E-3,0
SDA_1666,2025-230C,2026-03-26T06:59:53.198880,13.84648807,.0003003,81.2960,288.6209,33.5793,326.5553,0,U,65976,999,2233,.15613E-3,.187E-5,0
SDA_1667,2025-230D,2026-03-26T12:00:01.999296,13.84592089,.0002309,81.2966,288.3616,59.8079,35.5948,0,U,65977,999,577,.39145E-1,.44177E-3,0
SDA_1668,2025-230E,2026-03-26T06:22:16.167360,13.85496903,.0004791,81.2973,288.4493,82.7444,277.4258,0,U,65978,999,2234,.172E-3,.208E-5,0
SDA_1669,2025-230F,2026-03-26T07:01:21.186048,13.85262485,.0004959,81.2973,288.4874,69.5194,290.6496,0,U,65979,999,2234,.18823E-3,.226E-5,0
SDA_1670,2025-230G,2026-03-26T13:25:50.857824,13.84382312,.0001658,81.2947,288.3127,57.9368,302.1950,0,U,65980,999,2237,.80378E-4,.102E-5,0
SDA_1671,2025-230H,2026-03-26T13:36:00.891936,13.85390914,.0004891,81.2967,288.2061,76.1196,284.0506,0,U,65981,999,2238,.19039E-3,.229E-5,0
SDA_1672,2025-230J,2026-03-26T06:10:56.081856,13.84055733,.0000894,81.2986,288.6227,92.2797,267.8462,0,U,65982,999,2233,.20124E-3,.236E-5,0
SDA_1673,2025-230K,2026-03-26T13:15:05.304672,13.84553975,.0001064,81.2985,288.2040,87.9184,272.2094,0,U,65983,999,2238,.2116E-3,.249E-5,0
SDA_1674,2025-230L,2026-03-26T12:00:01.999296,13.85095251,.0003507,81.2981,288.2574,80.9844,323.0279,0,U,65984,999,577,.39128E-1,.44544E-3,0
SDA_1675,2025-230M,2026-03-26T06:42:57.172896,13.84779431,.0002985,81.2952,288.5912,34.4903,325.6447,0,U,65985,999,2233,-.49524E-2,-.5558E-4,0
SDA_1676,2025-230N,2026-03-26T07:13:16.301568,13.83685617,.0001034,81.2980,288.6698,75.4536,284.6735,0,U,65986,999,2233,.14624E-3,.173E-5,0
SDA_1677,2025-230P,2026-03-26T12:00:01.999296,13.83496618,.0001023,81.2961,288.4295,90.0680,207.3108,0,U,65987,999,576,.3715E-1,.41129E-3,0
SDA_1678,2025-230Q,2026-03-26T01:04:27.242400,13.85330385,.00040514,81.2976,288.6719,87.2427,272.9194,0,U,65988,999,2231,.12485783E-3,.154E-5,0
SDA_1679,2025-230R,2026-03-26T06:49:05.895264,13.85336425,.0005023,81.2985,288.5005,73.5966,286.5743,0,U,65989,999,2234,.16184E-3,.196E-5,0
SDA_1680,2025-230S,2026-03-26T07:09:04.540608,13.85218457,.00049,81.2976,288.4989,68.1601,292.0077,0,U,65990,999,2234,.17902E-3,.215E-5,0
SDA_1681,2025-230T,2026-03-26T06:56:12.389856,13.85292764,.0005015,81.2976,288.4837,71.0224,289.1477,0,U,65991,999,2234,.13149E-3,.161E-5,0
SDA_1682,2025-230U,2026-03-26T11:50:39.905088,13.83492151,.0001096,81.3002,288.4732,97.6947,262.4333,0,U,65992,999,2236,.17443E-3,.204E-5,0
SDA_1683,2025-230V,2026-03-26T11:58:43.416768,13.83347810,.0001156,81.2978,288.4549,87.8709,272.2580,0,U,65993,999,2236,.16049E-3,.188E-5,0
SDA_1684,2025-230W,2026-03-26T01:35:54.321216,13.83450483,.00009545,81.2971,288.8378,89.2379,270.8887,0,U,65994,999,2230,.18340373E-3,.214E-5,0
HULIANWANG DIGUI-87,2025-231A,2026-03-26T11:13:43.791744,13.29332089,.0000719,49.9984,112.5414,276.1000,83.9790,0,U,65995,999,2188,.66241E-4,-.93E-6,0
HULIANWANG DIGUI-88,2025-231B,2026-03-26T11:25:48.673920,13.29331135,.0000772,49.9971,112.5693,280.1191,79.9594,0,U,65996,999,2188,.68891E-4,-.92E-6,0
HULIANWANG DIGUI-89,2025-231C,2026-03-26T11:01:41.988864,13.29331705,.0000782,49.9949,112.4530,279.5728,80.5056,0,U,65997,999,2188,.52706E-4,-.1E-5,0
HULIANWANG DIGUI-90,2025-231D,2026-03-26T09:01:24.727296,13.29331907,.0000759,49.9982,112.7173,280.1565,79.9222,0,U,65998,999,2187,.55777E-4,-.98E-6,0
HULIANWANG DIGUI-91,2025-231E,2026-03-26T12:25:54.444000,13.29331722,.0000768,49.9997,112.1615,280.0324,80.0461,0,U,65999,999,2189,.53771E-4,-.99E-6,0
HULIANWANG DIGUI-92,2025-231F,2026-03-26T12:13:51.464352,13.29332352,.0000768,50.0038,112.1696,279.8755,80.2030,0,U,66000,999,2189,.75944E-4,-.89E-6,0
HULIANWANG DIGUI-93,2025-231G,2026-03-26T11:49:51.951360,13.29331448,.0000753,50.0005,112.0447,280.5873,79.4914,0,U,66001,999,2189,.73064E-4,-.9E-6,0
HULIANWANG DIGUI-94,2025-231H,2026-03-26T12:01:49.631232,13.29332597,.0000778,50.0044,112.1386,280.8861,79.1923,0,U,66002,999,2189,.71465E-4,-.91E-6,0
HULIANWANG DIGUI-95,2025-231J,2026-03-26T11:38:08.097216,13.29327626,.0000754,50.0017,112.0183,278.2109,81.8678,0,U,66003,999,2189,.7901E-4,-.87E-6,0
STARLINK-34849,2025-232A,2026-03-26T05:06:33.085152,15.30203293,.0000719,53.1603,27.2877,105.0142,255.0939,0,U,66005,999,2595,.9E-3,.26394E-3,0
STARLINK-35336,2025-232B,2026-03-26T02:25:38.322336,15.30211062,.0001248,53.1629,27.2955,77.5834,282.5307,0,U,66006,999,2594,.10689914E-2,.31446E-3,0
STARLINK-35196,2025-232C,2026-03-26T06:02:36.294144,15.30229767,.0001005,53.1607,26.8160,74.7350,285.3762,0,U,66007,999,2596,.7122E-3,.20813E-3,0
STARLINK-35236,2025-232D,2026-03-26T06:34:31.335456,15.30211241,.0000613,53.1596,26.9519,142.6474,217.4570,0,U,66008,999,2595,.75037E-3,.21938E-3,0
STARLINK-35276,2025-232E,2026-03-26T06:20:51.083232,15.30208837,.0001212,53.1598,26.8956,88.4527,271.6613,0,U,66009,999,2595,.80674E-3,.23617E-3,0
STARLINK-35297,2025-232F,2026-03-26T05:18:42.815232,15.30207506,.0001416,53.1619,27.3327,81.1212,278.9949,0,U,66010,999,2595,.64473E-3,.18789E-3,0
STARLINK-35256,2025-232G,2026-03-26T05:53:29.876352,15.30198654,.0001259,53.1610,26.7733,87.8041,272.3104,0,U,66011,999,2597,.83595E-3,.2448E-3,0
STARLINK-35293,2025-232H,2026-03-26T02:36:16.530624,15.30191909,.00014703,53.1612,27.3406,92.0852,268.0318,0,U,66012,999,2595,.73628747E-3,.21505E-3,0
STARLINK-35307,2025-232J,2026-03-26T06:31:29.402976,15.30205493,.0001377,53.1603,26.9416,76.1160,283.9994,0,U,66013,999,2597,.67512E-3,.19692E-3,0
STARLINK-35395,2025-232K,2026-03-26T03:03:37.556928,15.30209018,.00010431,53.1600,27.4618,95.3894,264.7226,0,U,66014,999,2595,.73608194E-3,.21511E-3,0
STARLINK-34622,2025-232L,2026-03-26T05:15:40.144032,15.30214693,.0000724,53.1627,27.3147,79.0265,281.0817,0,U,66015,999,2595,.85321E-3,.25007E-3,0
STARLINK-35243,2025-232M,2026-03-26T05:24:47.488896,15.30206376,.0001323,53.1622,27.3555,80.1948,279.9202,0,U,66016,999,2596,.61174E-3,.17806E-3,0
