job_title,country,experience_level,education_level,year,salary,ai_risk_score,primary_skill,skill_demand_score,job_openings,job_survival_class,salary_bucket,ai_risk_category
Data Scientist,Canada,Senior,Master,2035,57840.16,0.45,Python,99,10729,2,High,Medium Risk
Software Engineer,India,Entry,Bachelor,2035,9167.03,0.55,Java,97,42437,1,Low,Medium Risk
Cybersecurity Analyst,UK,Mid,Bachelor,2025,31814.24,0.25,Security,72,22735,1,High,Low Risk
Product Manager,UK,Entry,PhD,2017,25463.37,0.32,Strategy,89,30398,2,High,Medium Risk
Cloud Engineer,Australia,Senior,PhD,2026,63171.54,0.36,AWS,79,45507,2,High,Medium Risk
Software Engineer,India,Senior,Master,2017,13916.44,0.37,Java,72,13412,1,Medium,Medium Risk
AI Researcher,India,Senior,PhD,2015,21185.23,0.05,Deep Learning,74,6642,2,High,Low Risk
AI Researcher,India,Senior,PhD,2031,27897.79,0.21,Deep Learning,84,2026,1,High,Low Risk
Data Scientist,Germany,Senior,PhD,2028,50539.01,0.38,Python,68,1987,1,High,Medium Risk
AI Researcher,USA,Senior,Bachelor,2015,73719.76,0.05,Deep Learning,66,36515,2,High,Low Risk
Product Manager,Canada,Entry,Master,2017,20375.56,0.32,Strategy,62,6650,1,High,Medium Risk
DevOps Engineer,India,Mid,Bachelor,2023,12953.32,0.28,Docker,88,26217,1,Medium,Low Risk
Product Manager,India,Mid,Bachelor,2025,14810.88,0.4,Strategy,69,28865,1,Medium,Medium Risk
AI Researcher,Canada,Entry,PhD,2031,38476.52,0.21,Deep Learning,83,22963,2,High,Low Risk
Business Analyst,UK,Senior,PhD,2022,34193.42,0.72,Excel,75,7242,0,High,High Risk
Cybersecurity Analyst,UK,Entry,Master,2023,20471.68,0.23,Security,60,15285,1,High,Low Risk
Data Scientist,Australia,Mid,Master,2027,36536.16,0.37,Python,77,48852,2,High,Medium Risk
ML Engineer,USA,Senior,Master,2024,73469.15,0.24,Python,78,46058,2,High,Low Risk
Software Engineer,USA,Senior,Master,2024,60457.77,0.44,Java,69,24880,2,High,Medium Risk
Business Analyst,Germany,Entry,PhD,2035,18081.27,0.85,Excel,97,29975,0,Medium,High Risk
Software Engineer,India,Mid,PhD,2022,9858.26,0.42,Java,79,37088,1,Low,Medium Risk
Cybersecurity Analyst,Canada,Mid,Bachelor,2034,37868.3,0.34,Security,80,41653,2,High,Medium Risk
ML Engineer,Canada,Mid,Bachelor,2028,40408.13,0.28,Python,87,7349,2,High,Low Risk
ML Engineer,Canada,Senior,PhD,2016,45031.25,0.16,Python,72,14160,2,High,Low Risk
DevOps Engineer,Germany,Mid,Master,2031,40714.64,0.36,Docker,74,3003,1,High,Medium Risk
ML Engineer,UK,Entry,Master,2030,31229.22,0.3,Python,64,26025,1,High,Medium Risk
Software Engineer,India,Entry,Bachelor,2025,8380.63,0.45,Java,68,42819,1,Low,Medium Risk
DevOps Engineer,USA,Entry,PhD,2032,35314.87,0.37,Docker,60,32603,1,High,Medium Risk
Business Analyst,UK,Mid,Bachelor,2023,23688.82,0.73,Excel,61,41478,0,High,High Risk
Data Analyst,Germany,Entry,PhD,2029,13511.15,0.69,SQL,78,8496,0,Medium,High Risk
Cybersecurity Analyst,Germany,Mid,Master,2025,28437.64,0.25,Security,65,47252,2,High,Low Risk
ML Engineer,India,Mid,Master,2034,19598.85,0.34,Python,66,35856,1,Medium,Medium Risk
AI Researcher,Canada,Mid,Bachelor,2028,43231.25,0.18,Deep Learning,60,48189,2,High,Low Risk
Product Manager,India,Entry,Master,2026,9729.7,0.41,Strategy,99,8188,1,Low,Medium Risk
Data Scientist,UK,Entry,Bachelor,2026,27635.64,0.36,Python,92,7856,1,High,Medium Risk
ML Engineer,Australia,Senior,Master,2025,67513.66,0.25,Python,91,24475,2,High,Low Risk
Cybersecurity Analyst,Australia,Mid,Bachelor,2035,33132.99,0.35,Security,90,11637,1,High,Medium Risk
Cloud Engineer,USA,Senior,Bachelor,2026,77288.1,0.36,AWS,84,33122,2,High,Medium Risk
Business Analyst,Germany,Senior,Master,2031,39986.16,0.81,Excel,81,44336,1,High,High Risk
Data Analyst,UK,Mid,Master,2024,20341.54,0.64,SQL,94,7867,1,High,High Risk
DevOps Engineer,UK,Senior,Master,2018,51559.27,0.23,Docker,89,18517,2,High,Low Risk
Software Engineer,Canada,Senior,Bachelor,2018,37821.06,0.38,Java,81,35830,2,High,Medium Risk
ML Engineer,UK,Mid,Bachelor,2030,43975.41,0.3,Python,66,46910,2,High,Medium Risk
DevOps Engineer,India,Entry,Master,2034,10820.5,0.39,Docker,79,7098,1,Medium,Medium Risk
Cybersecurity Analyst,Canada,Entry,PhD,2019,18047.19,0.19,Security,91,38504,2,Medium,Low Risk
Cybersecurity Analyst,Germany,Entry,Master,2032,21437.19,0.32,Security,75,31106,1,High,Medium Risk
DevOps Engineer,USA,Mid,Bachelor,2021,40624.88,0.26,Docker,87,2884,2,High,Low Risk
Cloud Engineer,India,Mid,Bachelor,2030,15507.11,0.4,AWS,86,41720,1,Medium,Medium Risk
AI Researcher,Australia,Mid,Master,2028,46238.8,0.18,Deep Learning,62,35749,2,High,Low Risk
Data Scientist,Germany,Entry,Bachelor,2035,29981.07,0.45,Python,92,43752,2,High,Medium Risk
Product Manager,Australia,Entry,Bachelor,2035,34830.79,0.5,Strategy,63,23165,1,High,Medium Risk
Data Scientist,Germany,Senior,Master,2022,45383.12,0.32,Python,89,10383,2,High,Medium Risk
Product Manager,Australia,Senior,PhD,2017,50575.46,0.32,Strategy,98,18926,2,High,Medium Risk
ML Engineer,Canada,Senior,PhD,2022,57104.65,0.22,Python,85,29561,2,High,Low Risk
Cloud Engineer,Canada,Mid,Master,2032,41174.88,0.42,AWS,83,12704,1,High,Medium Risk
Data Analyst,Australia,Entry,Bachelor,2029,16444.72,0.69,SQL,84,38624,1,Medium,High Risk
Business Analyst,USA,Entry,Master,2030,25230.05,0.8,Excel,65,26935,0,High,High Risk
Data Scientist,Germany,Mid,PhD,2031,37152.18,0.41,Python,91,25449,2,High,Medium Risk
Cloud Engineer,India,Senior,Bachelor,2033,24686.81,0.43,AWS,70,32602,1,High,Medium Risk
Data Scientist,Australia,Mid,Master,2023,32048.23,0.33,Python,70,14538,1,High,Medium Risk
Business Analyst,Canada,Mid,Bachelor,2031,26177.42,0.81,Excel,71,49956,0,High,High Risk
Data Analyst,Australia,Entry,Bachelor,2032,16676.14,0.72,SQL,95,6628,0,Medium,High Risk
Product Manager,Australia,Entry,Bachelor,2033,36686.89,0.48,Strategy,63,42409,1,High,Medium Risk
Data Analyst,UK,Mid,Bachelor,2034,28963.03,0.74,SQL,85,44548,1,High,High Risk
Product Manager,UK,Mid,PhD,2024,43698.72,0.39,Strategy,87,21319,2,High,Medium Risk
Data Analyst,India,Senior,PhD,2022,10239.63,0.62,SQL,69,18673,0,Medium,High Risk
Business Analyst,UK,Mid,Master,2019,22779.0,0.69,Excel,75,36865,1,High,High Risk
AI Researcher,Australia,Mid,PhD,2029,49854.43,0.19,Deep Learning,89,37484,2,High,Low Risk
ML Engineer,Canada,Entry,Bachelor,2022,25011.89,0.22,Python,90,42610,2,High,Low Risk
DevOps Engineer,UK,Mid,Master,2020,34847.93,0.25,Docker,66,2210,1,High,Low Risk
AI Researcher,USA,Entry,PhD,2015,30468.96,0.05,Deep Learning,67,3843,2,High,Low Risk
Cloud Engineer,Canada,Senior,Bachelor,2018,43643.68,0.28,AWS,75,7644,2,High,Low Risk
DevOps Engineer,Canada,Senior,Bachelor,2015,40354.36,0.2,Docker,91,21244,2,High,Low Risk
Software Engineer,USA,Entry,Master,2021,27292.1,0.41,Java,77,47388,1,High,Medium Risk
Business Analyst,Canada,Entry,PhD,2027,18640.53,0.77,Excel,70,35055,0,Medium,High Risk
DevOps Engineer,Australia,Mid,PhD,2020,31252.38,0.25,Docker,61,40208,1,High,Low Risk
ML Engineer,USA,Entry,Bachelor,2029,45640.55,0.29,Python,68,35381,2,High,Low Risk
Data Scientist,USA,Senior,Bachelor,2028,78851.13,0.38,Python,72,48515,2,High,Medium Risk
Product Manager,Australia,Entry,Bachelor,2021,23112.13,0.36,Strategy,96,6695,1,High,Medium Risk
Product Manager,UK,Mid,PhD,2027,44220.62,0.42,Strategy,96,38280,2,High,Medium Risk
ML Engineer,USA,Mid,Master,2017,44245.77,0.17,Python,82,4771,2,High,Low Risk
Cloud Engineer,Australia,Entry,PhD,2032,34531.18,0.42,AWS,67,39672,1,High,Medium Risk
Data Analyst,UK,Entry,PhD,2019,13640.23,0.59,SQL,70,45765,1,Medium,Medium Risk
Business Analyst,Australia,Entry,PhD,2020,13994.42,0.7,Excel,99,25487,1,Medium,High Risk
Product Manager,Germany,Entry,PhD,2032,29948.6,0.47,Strategy,80,49469,1,High,Medium Risk
AI Researcher,India,Mid,PhD,2022,15797.95,0.12,Deep Learning,77,17918,1,Medium,Low Risk
Cybersecurity Analyst,Canada,Entry,PhD,2027,22971.6,0.27,Security,88,41755,2,High,Low Risk
Software Engineer,Canada,Senior,PhD,2032,53336.81,0.52,Java,60,30839,1,High,Medium Risk
Business Analyst,Australia,Senior,Master,2034,42499.71,0.84,Excel,97,19767,1,High,High Risk
Cloud Engineer,Germany,Senior,Bachelor,2016,43100.14,0.26,AWS,64,48083,2,High,Low Risk
Product Manager,India,Senior,Bachelor,2022,21890.35,0.37,Strategy,93,28855,1,High,Medium Risk
Cloud Engineer,Germany,Senior,PhD,2026,55654.41,0.36,AWS,91,25042,2,High,Medium Risk
Business Analyst,India,Senior,PhD,2022,11442.81,0.72,Excel,78,34500,0,Medium,High Risk
Cybersecurity Analyst,UK,Senior,Bachelor,2035,58942.1,0.35,Security,77,24620,2,High,Medium Risk
DevOps Engineer,Canada,Entry,Master,2017,19181.44,0.22,Docker,96,25195,2,Medium,Low Risk
Product Manager,USA,Mid,Master,2032,55313.81,0.47,Strategy,85,5619,1,High,Medium Risk
Business Analyst,Germany,Entry,Bachelor,2035,18849.55,0.85,Excel,91,21428,0,Medium,High Risk
ML Engineer,Canada,Mid,Bachelor,2023,41102.11,0.23,Python,62,36938,2,High,Low Risk
Product Manager,Canada,Senior,Bachelor,2034,70837.81,0.49,Strategy,80,16558,2,High,Medium Risk
Cybersecurity Analyst,USA,Mid,Master,2033,46949.58,0.33,Security,82,26695,2,High,Medium Risk
Cloud Engineer,Australia,Senior,Bachelor,2035,64292.52,0.45,AWS,98,22313,2,High,Medium Risk
Data Analyst,India,Mid,PhD,2031,8118.82,0.71,SQL,74,35575,0,Low,High Risk
Product Manager,Australia,Senior,PhD,2018,47453.37,0.33,Strategy,67,43580,2,High,Medium Risk
Cybersecurity Analyst,Germany,Mid,PhD,2017,21755.45,0.17,Security,83,3595,1,High,Low Risk
Data Scientist,Canada,Senior,Bachelor,2030,61509.05,0.4,Python,72,5075,2,High,Medium Risk
ML Engineer,Canada,Mid,Master,2031,48679.76,0.31,Python,98,35539,2,High,Medium Risk
Cybersecurity Analyst,Canada,Senior,Master,2023,42269.74,0.23,Security,60,26094,2,High,Low Risk
Product Manager,Germany,Entry,Bachelor,2033,32097.9,0.48,Strategy,80,34679,1,High,Medium Risk
ML Engineer,UK,Entry,PhD,2031,32492.3,0.31,Python,61,2800,1,High,Medium Risk
AI Researcher,Germany,Senior,PhD,2015,50654.34,0.05,Deep Learning,73,42529,2,High,Low Risk
Business Analyst,Australia,Entry,Bachelor,2016,12706.85,0.66,Excel,83,16601,0,Medium,High Risk
DevOps Engineer,Australia,Senior,Bachelor,2026,59087.17,0.31,Docker,93,40379,2,High,Medium Risk
Business Analyst,USA,Entry,PhD,2030,22986.38,0.8,Excel,63,47753,0,High,High Risk
Cybersecurity Analyst,India,Senior,PhD,2025,15755.54,0.25,Security,65,3489,1,Medium,Low Risk
Business Analyst,Germany,Senior,Bachelor,2034,42789.65,0.84,Excel,64,3890,0,High,High Risk
ML Engineer,Germany,Mid,PhD,2026,38654.43,0.26,Python,78,9947,2,High,Low Risk
AI Researcher,Canada,Entry,PhD,2032,38003.4,0.22,Deep Learning,86,42345,2,High,Low Risk
Cybersecurity Analyst,UK,Senior,PhD,2015,36816.17,0.15,Security,67,16073,2,High,Low Risk
Data Analyst,USA,Mid,PhD,2035,31896.74,0.75,SQL,79,38846,1,High,High Risk
DevOps Engineer,USA,Entry,Bachelor,2027,38079.53,0.32,Docker,72,36806,2,High,Medium Risk
ML Engineer,Germany,Senior,Bachelor,2024,52121.06,0.24,Python,73,1768,2,High,Low Risk
Product Manager,Australia,Senior,Master,2030,64114.28,0.45,Strategy,92,45066,2,High,Medium Risk
Data Analyst,USA,Entry,Master,2018,14951.45,0.58,SQL,74,28620,1,Medium,Medium Risk
Product Manager,Australia,Entry,Master,2035,35329.59,0.5,Strategy,79,11773,1,High,Medium Risk
Business Analyst,India,Mid,PhD,2023,8538.82,0.73,Excel,70,23381,0,Low,High Risk
AI Researcher,USA,Senior,Master,2030,95781.03,0.2,Deep Learning,69,49585,2,High,Low Risk
Business Analyst,India,Mid,PhD,2030,10597.77,0.8,Excel,96,28445,0,Medium,High Risk
Business Analyst,Germany,Mid,Master,2022,22057.65,0.72,Excel,67,33383,0,High,High Risk
Data Analyst,Australia,Senior,Bachelor,2025,31495.36,0.65,SQL,87,49879,1,High,High Risk
Business Analyst,India,Senior,PhD,2034,17634.57,0.84,Excel,84,10123,0,Medium,High Risk
Data Analyst,Canada,Entry,PhD,2016,11542.61,0.56,SQL,66,49704,1,Medium,Medium Risk
Data Analyst,Australia,Senior,Master,2022,26547.9,0.62,SQL,87,24587,1,High,High Risk
Cybersecurity Analyst,Australia,Mid,Master,2035,40054.54,0.35,Security,68,49157,2,High,Medium Risk
Data Scientist,Canada,Entry,Master,2019,21418.71,0.29,Python,86,43494,2,High,Low Risk
Data Analyst,Australia,Entry,Bachelor,2021,14154.77,0.61,SQL,64,30502,0,Medium,High Risk
Data Analyst,Germany,Senior,Master,2026,27818.98,0.66,SQL,76,7014,0,High,High Risk
Business Analyst,India,Entry,Master,2032,7742.17,0.82,Excel,96,27455,0,Low,High Risk
ML Engineer,Canada,Mid,Master,2026,41220.66,0.26,Python,86,1648,2,High,Low Risk
Business Analyst,Germany,Senior,Master,2026,35293.47,0.76,Excel,72,12609,0,High,High Risk
ML Engineer,Germany,Senior,Master,2032,70206.26,0.32,Python,83,27592,2,High,Medium Risk
Cloud Engineer,UK,Senior,Master,2015,47525.21,0.25,AWS,65,8695,2,High,Low Risk
AI Researcher,UK,Mid,PhD,2030,52634.64,0.2,Deep Learning,70,3134,2,High,Low Risk
DevOps Engineer,India,Senior,Master,2024,20813.52,0.29,Docker,89,32506,1,High,Low Risk
DevOps Engineer,UK,Entry,Bachelor,2016,20448.25,0.21,Docker,74,24028,1,High,Low Risk
Data Analyst,USA,Entry,Master,2026,20772.9,0.66,SQL,64,31549,0,High,High Risk
Cybersecurity Analyst,UK,Senior,Master,2025,46824.3,0.25,Security,94,4110,2,High,Low Risk
Software Engineer,India,Mid,Master,2034,13354.49,0.54,Java,93,44994,1,Medium,Medium Risk
DevOps Engineer,Germany,Entry,PhD,2023,22361.63,0.28,Docker,63,4774,1,High,Low Risk
DevOps Engineer,Germany,Mid,Master,2015,25185.63,0.2,Docker,62,7868,1,High,Low Risk
Cybersecurity Analyst,USA,Senior,PhD,2024,52514.56,0.24,Security,68,13092,2,High,Low Risk
Cloud Engineer,USA,Mid,PhD,2027,49638.28,0.37,AWS,71,17621,1,High,Medium Risk
Software Engineer,India,Mid,Bachelor,2028,12657.54,0.48,Java,92,23985,1,Medium,Medium Risk
Product Manager,Germany,Senior,Bachelor,2017,49743.99,0.32,Strategy,77,34362,2,High,Medium Risk
DevOps Engineer,USA,Senior,Master,2035,81654.96,0.4,Docker,82,17786,2,High,Medium Risk
Data Scientist,India,Senior,PhD,2029,22278.77,0.39,Python,62,27273,1,High,Medium Risk
Cloud Engineer,Australia,Senior,Master,2025,58159.16,0.35,AWS,90,6286,2,High,Medium Risk
Product Manager,Germany,Entry,Bachelor,2033,31013.59,0.48,Strategy,79,4552,1,High,Medium Risk
DevOps Engineer,USA,Senior,Bachelor,2022,67884.5,0.27,Docker,66,49829,2,High,Low Risk
ML Engineer,Germany,Entry,PhD,2034,32923.12,0.34,Python,63,40050,1,High,Medium Risk
Business Analyst,UK,Senior,Bachelor,2017,30462.2,0.67,Excel,79,32002,1,High,High Risk
DevOps Engineer,USA,Entry,PhD,2027,32233.56,0.32,Docker,96,37861,2,High,Medium Risk
Business Analyst,Australia,Mid,Master,2021,23973.23,0.71,Excel,84,26619,1,High,High Risk
AI Researcher,USA,Mid,PhD,2034,72513.75,0.24,Deep Learning,74,43001,2,High,Low Risk
Data Analyst,Canada,Senior,Master,2034,39080.15,0.74,SQL,84,43323,1,High,High Risk
ML Engineer,UK,Entry,Master,2022,30448.32,0.22,Python,71,18640,1,High,Low Risk
AI Researcher,Canada,Mid,Master,2023,40643.47,0.13,Deep Learning,92,29892,2,High,Low Risk
Product Manager,India,Senior,Master,2030,26306.85,0.45,Strategy,91,30497,1,High,Medium Risk
AI Researcher,Australia,Senior,PhD,2033,77728.91,0.23,Deep Learning,78,46065,2,High,Low Risk
Software Engineer,Australia,Senior,Master,2017,40613.15,0.37,Java,78,36966,2,High,Medium Risk
AI Researcher,Australia,Senior,Bachelor,2031,81311.75,0.21,Deep Learning,80,43501,2,High,Low Risk
Business Analyst,UK,Mid,Master,2025,26203.39,0.75,Excel,67,7645,0,High,High Risk
DevOps Engineer,Australia,Entry,PhD,2024,25255.25,0.29,Docker,81,16032,1,High,Low Risk
Software Engineer,USA,Senior,Master,2035,78670.09,0.55,Java,87,44426,2,High,Medium Risk
Cloud Engineer,India,Senior,Bachelor,2029,22635.12,0.39,AWS,95,7865,1,High,Medium Risk
Product Manager,Australia,Entry,PhD,2015,21947.34,0.3,Strategy,87,3631,1,High,Medium Risk
Cloud Engineer,India,Senior,Bachelor,2019,18629.0,0.29,AWS,64,14830,1,Medium,Low Risk
AI Researcher,USA,Mid,Master,2030,71545.34,0.2,Deep Learning,96,26772,2,High,Low Risk
Cybersecurity Analyst,USA,Entry,PhD,2032,33402.62,0.32,Security,73,2636,1,High,Medium Risk
Cybersecurity Analyst,Germany,Senior,Master,2032,52066.39,0.32,Security,63,16223,2,High,Medium Risk
Business Analyst,UK,Senior,Master,2026,40669.77,0.76,Excel,70,3604,0,High,High Risk
Product Manager,USA,Senior,Bachelor,2028,86449.28,0.43,Strategy,75,29390,2,High,Medium Risk
DevOps Engineer,USA,Entry,Bachelor,2030,38143.87,0.35,Docker,90,37236,2,High,Medium Risk
DevOps Engineer,India,Mid,Bachelor,2018,12513.23,0.23,Docker,98,43001,2,Medium,Low Risk
DevOps Engineer,Australia,Senior,Bachelor,2026,54004.57,0.31,Docker,61,3461,1,High,Medium Risk
Product Manager,Germany,Entry,Bachelor,2022,22190.46,0.37,Strategy,70,47772,1,High,Medium Risk
Cybersecurity Analyst,Germany,Senior,PhD,2020,34817.84,0.2,Security,99,47735,2,High,Low Risk
Software Engineer,India,Mid,PhD,2031,12145.77,0.51,Java,87,14520,1,Medium,Medium Risk
Data Analyst,Australia,Entry,Master,2026,15951.71,0.66,SQL,74,17734,0,Medium,High Risk
Cloud Engineer,UK,Entry,Bachelor,2027,26425.57,0.37,AWS,89,34699,1,High,Medium Risk
ML Engineer,Australia,Mid,Master,2021,34574.95,0.21,Python,85,11378,2,High,Low Risk
Cloud Engineer,USA,Mid,PhD,2019,39784.69,0.29,AWS,88,48963,2,High,Low Risk
DevOps Engineer,UK,Entry,Bachelor,2030,30677.85,0.35,Docker,65,29527,1,High,Medium Risk
Data Analyst,India,Entry,Bachelor,2029,6205.61,0.69,SQL,75,16981,0,Low,High Risk
Cybersecurity Analyst,Australia,Entry,Bachelor,2031,25306.18,0.31,Security,68,12797,1,High,Medium Risk
Data Scientist,USA,Mid,Bachelor,2035,53353.96,0.45,Python,99,20053,2,High,Medium Risk
Business Analyst,UK,Entry,Master,2023,18443.65,0.73,Excel,83,39398,1,Medium,High Risk
Software Engineer,India,Mid,PhD,2028,13564.14,0.48,Java,98,2381,1,Medium,Medium Risk
Data Analyst,India,Senior,PhD,2027,13048.56,0.67,SQL,78,23084,0,Medium,High Risk
Software Engineer,India,Senior,Master,2027,20194.5,0.47,Java,84,9567,1,High,Medium Risk
Cybersecurity Analyst,USA,Senior,Master,2035,76302.48,0.35,Security,86,35711,2,High,Medium Risk
ML Engineer,Canada,Senior,PhD,2030,62749.33,0.3,Python,97,30006,2,High,Medium Risk
Data Analyst,India,Mid,Bachelor,2018,6640.59,0.58,SQL,89,26674,1,Low,Medium Risk
Cloud Engineer,Australia,Senior,Bachelor,2023,59765.53,0.33,AWS,68,13841,2,High,Medium Risk
Software Engineer,Germany,Entry,Master,2019,18311.66,0.39,Java,76,22305,1,Medium,Medium Risk
Software Engineer,Australia,Mid,PhD,2026,33445.81,0.46,Java,70,45133,1,High,Medium Risk
Data Analyst,Germany,Senior,PhD,2024,30530.53,0.64,SQL,89,44201,1,High,High Risk
DevOps Engineer,Germany,Entry,Master,2016,20429.64,0.21,Docker,97,18721,2,High,Low Risk
ML Engineer,Australia,Entry,Master,2024,28361.03,0.24,Python,96,3294,2,High,Low Risk
Business Analyst,India,Entry,Master,2016,4947.94,0.66,Excel,68,41004,0,Low,High Risk
Cloud Engineer,Australia,Mid,Bachelor,2016,30482.82,0.26,AWS,86,11237,1,High,Low Risk
AI Researcher,USA,Entry,Bachelor,2034,54982.39,0.24,Deep Learning,96,19461,2,High,Low Risk
Data Analyst,USA,Mid,Master,2035,33562.18,0.75,SQL,79,13464,0,High,High Risk
DevOps Engineer,Canada,Entry,Master,2026,25906.6,0.31,Docker,84,14064,1,High,Medium Risk
ML Engineer,India,Mid,Bachelor,2031,19059.88,0.31,Python,72,1932,1,Medium,Medium Risk
Business Analyst,USA,Mid,Master,2032,34311.4,0.82,Excel,73,18574,0,High,High Risk
Software Engineer,India,Mid,Master,2026,11640.02,0.46,Java,71,45962,1,Medium,Medium Risk
AI Researcher,India,Senior,Master,2033,31318.01,0.23,Deep Learning,60,8661,1,High,Low Risk
DevOps Engineer,USA,Senior,Bachelor,2032,78840.45,0.37,Docker,79,20553,2,High,Medium Risk
Cybersecurity Analyst,India,Senior,PhD,2029,16467.01,0.29,Security,83,31171,1,Medium,Low Risk
Cybersecurity Analyst,Canada,Mid,PhD,2032,32318.59,0.32,Security,94,14608,2,High,Medium Risk
Data Analyst,USA,Mid,PhD,2026,25887.08,0.66,SQL,75,40529,1,High,High Risk
Business Analyst,Australia,Entry,Bachelor,2031,21332.21,0.81,Excel,70,1391,0,High,High Risk
Data Analyst,UK,Senior,PhD,2019,28187.4,0.59,SQL,92,7363,1,High,Medium Risk
AI Researcher,Australia,Mid,Bachelor,2033,50561.16,0.23,Deep Learning,73,44394,2,High,Low Risk
Cybersecurity Analyst,USA,Mid,Master,2029,45807.34,0.29,Security,92,49468,2,High,Low Risk
Cloud Engineer,USA,Entry,Master,2025,34256.43,0.35,AWS,66,26733,1,High,Medium Risk
Data Analyst,Germany,Mid,PhD,2027,21696.87,0.67,SQL,67,18175,0,High,High Risk
Cloud Engineer,Germany,Senior,PhD,2034,70318.48,0.44,AWS,87,29090,2,High,Medium Risk
Data Analyst,Australia,Mid,Master,2032,22030.65,0.72,SQL,78,33712,1,High,High Risk
AI Researcher,Canada,Mid,PhD,2019,39099.72,0.09,Deep Learning,72,2716,2,High,Low Risk
ML Engineer,India,Entry,Master,2020,10259.88,0.2,Python,61,14682,1,Medium,Low Risk
Data Analyst,Germany,Entry,Bachelor,2016,10719.89,0.56,SQL,90,8557,1,Medium,Medium Risk
AI Researcher,India,Senior,Bachelor,2033,30478.83,0.23,Deep Learning,90,41655,2,High,Low Risk
Data Scientist,USA,Mid,PhD,2030,47468.93,0.4,Python,89,41771,2,High,Medium Risk
Data Scientist,Australia,Entry,Master,2022,22578.77,0.32,Python,95,10094,1,High,Medium Risk
Cloud Engineer,Canada,Entry,PhD,2017,22528.2,0.27,AWS,67,14353,1,High,Low Risk
Cybersecurity Analyst,Australia,Entry,Bachelor,2019,17985.6,0.19,Security,65,34411,1,Medium,Low Risk
DevOps Engineer,UK,Entry,Bachelor,2019,25161.1,0.24,Docker,97,16931,2,High,Low Risk
Software Engineer,India,Senior,Master,2018,15482.75,0.38,Java,73,41654,1,Medium,Medium Risk
Cybersecurity Analyst,USA,Senior,Bachelor,2035,67402.88,0.35,Security,76,12592,2,High,Medium Risk
Cybersecurity Analyst,Germany,Mid,Bachelor,2019,26023.76,0.19,Security,77,7596,1,High,Low Risk
Cybersecurity Analyst,Australia,Senior,Bachelor,2020,38173.19,0.2,Security,94,34259,2,High,Low Risk
Cybersecurity Analyst,India,Entry,Bachelor,2022,6584.22,0.22,Security,60,33979,1,Low,Low Risk
ML Engineer,Australia,Entry,Bachelor,2015,21785.11,0.15,Python,70,12709,1,High,Low Risk
Data Scientist,India,Entry,Master,2031,10306.15,0.41,Python,85,30194,1,Medium,Medium Risk
